Date,"Quanta Services, Inc. _FT_Title","Quanta Services, Inc. _FT_Subtitle",titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTScore,Subtitles_finBERTLabel,"Quanta Services, Inc. _FT_Title_GPT","Quanta Services, Inc. _FT_Subtitle_GPT"
2023-05-19T12:59:25+0000,Panasonic: finding new clients should come before heavy spending on capacity  Premium content,"...The latter is reportedly Tesla’s chosen partner for its US battery plant. Panasonic, too, should spread its bets....",Neutral,0.901625394821167,0.9998220801353456,Neutral, positive, Positive
2023-03-11T03:30:19+0000,From wooing Tesla to Xi’s right-hand man: Li Qiang’s road to China’s premiership,"...Aside from the Tesla deal, Li is also credited with the opening of a new Nasdaq-style stock market in Shanghai....",Neutral,0.9998676776885986,0.999996781349182,Neutral, Neutral, Positive
2023-02-02T05:00:51+0000,How can investors ride the EV boom?,"...And are there smarter ways to do this than buying Tesla?Should you buy the Tesla dip?

Some investors have been nursing their wounds from the beatings that volatile growth stocks like Tesla have taken....",Neutral,0.9027775526046752,0.6652886271476746,Neutral, positive, Neutral
2023-05-25T23:01:47+0000,China’s car market has become a Darwinian battleground,...A price war launched by Tesla last year has only exacerbated these trends....,Neutral,0.9923227429389954,0.9999550580978394,Negative, negative, Neutral
2023-04-21T10:55:00+0000,FirstFT: Janet Yellen’s olive branch to China,"...Tesla has raised the prices of two of its most expensive electric vehicles in the US, the Model S and X, by $2,500....",Neutral,0.9999758005142212,0.8810878992080688,Positive, Neutral,"

positive"
2023-01-06T17:50:52+0000,Trouble at Tesla: the end of a golden age of growth?,...company’s workforce — English says he is not certain he will buy another Tesla....,Negative,0.999980330467224,0.999985933303833,Neutral, negative, Neutral
2022-12-08T12:39:01+0000,Tesla/Thailand: tax breaks electrify local car market     Premium content,...Tesla’s move is about to supercharge the market....,Neutral,0.9998624324798584,0.9999995231628418,Neutral, positive, Positive
2023-01-03T19:02:49+0000,Tesla shares slide on delivery fears as Apple’s value dips below $2tn,...Fears that the electric carmaker faces a slowdown in demand sent Tesla shares down 12.2 per cent on Tuesday....,Negative,0.999964475631714,0.9999974966049194,Negative, negative, negative
none,"Live news updates from March 6: Taiwan’s president to visit US, Tesla enacts second price cut of 2023",none,Neutral,0.9997995495796204,0.0,0, Neutral,"

The sentiment in the newsheadline is negative."
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-11-17T05:00:29+0000,Can Tesla investors claw back $56bn from Musk? Premium content,"...He might’ve gotten rich, but Tesla shareholders got richer....",Neutral,0.957161784172058,0.7255590558052063,Positive, Neutral, Positive
2023-05-15T21:25:41+0000,Elon Musk subpoenaed in JPMorgan lawsuit over Jeffrey Epstein ties,Lawyers are seeking documents about whether billionaire Tesla boss was introduced to bank by late sex offender,Neutral,0.9401184320449828,0.9999288320541382,Neutral, Neutral, Neutral
2023-01-04T11:27:17+0000,FirstFT: Tesla’s terrible start to the year,...Tesla shares fell 12.2 per cent yesterday to $108.10....,Negative,0.9999643564224244,0.9106823205947876,Negative, negative, negative
2022-12-23T21:31:48+0000,Tesla shares lose $85bn in market value over brutal week,...Tesla was worth $1.2tn at the beginning of the year....,Negative,0.9915525317192078,0.9999998807907104,Neutral, negative, Positive
2023-04-20T20:17:36+0000,US stocks retreat and bonds rise as investors sour on economic outlook,...Electric-car maker Tesla dropped almost 10 per cent after the group reported that price cuts had driven its profit margin even lower than already reduced forecasts....,Negative,0.9921545386314392,0.9999990463256836,Negative, negative, negative
2023-06-13T01:38:25+0000,Nio: Chinese electric-car company enters race to lower prices and cut costs Premium content,...Chief executive William Li once said the company would not follow Tesla’s lead....,Positive,0.99906188249588,0.9999096393585204,Neutral, Neutral, Positive
2022-12-20T23:30:29+0000,Tesla share slide sends valuation below ExxonMobil,...But analysts continued to warn this week that his involvement in Twitter could cause further damage to Tesla’s share price....,Neutral,0.9999959468841552,0.9999779462814332,Negative, negative, Neutral
2023-03-03T17:00:33+0000,The Lex Newsletter: exodus to New York hammers City of London Premium content,...Tesla has the same sensible aim....,Neutral,0.9999983310699464,0.999362289905548,Neutral, negative, Neutral
2023-06-13T07:38:35+0000,FTAV’s further reading,"...Plagiarism Engine: Google’s content-swiping AI could break the internet (Tom’s Hardware)

— Nike and co are giving a kicking to small shops (The Times $)

— After Elon Musk bashes Sacramento data centres, Tesla...",Neutral,0.999839186668396,0.9999896287918092,Neutral, Neutral,"

negative"
2022-10-19T20:49:07+0000,Tesla’s delivery challenges weigh on revenue,...Read more about the impact of Tesla’s delivery challenges here....,Negative,0.999996781349182,0.9956070780754088,Negative, Neutral, Neutral
2023-01-03T21:23:43+0000,Tesla leads Wall Street lower in downbeat start to 2023,"...US stocks started 2023 on a downbeat note, pulled lower by companies including Tesla and Apple, drawing a contrast to the more optimistic new year’s performance across the Atlantic....",Negative,0.9975097179412842,0.9977846741676332,Negative, negative, Negative
2023-05-02T15:59:46+0000,China EVs/Mercedes: pain of export push will extend beyond mass market Premium content,...Tesla has been slashing its prices....,Negative,0.9999986886978148,0.6097504496574402,Negative, positive, Neutral
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-10-19T22:48:03+0000,Tesla’s delivery challenges weigh on revenue,...Read more about the impact of Tesla’s delivery challenges here....,Negative,0.999996781349182,0.9956070780754088,Negative, Neutral, Neutral
2023-04-14T17:36:44+0000,Elon Musk plans artificial intelligence start-up to rival OpenAI,...“Twitter and Tesla are certainly buying GPUs.”...,Neutral,0.9999781847000122,0.9999943971633912,Neutral, Neutral, Positive
2022-11-25T12:06:01+0000,Tesla/China: recalls draw attention at a risky time Premium content,"...Military staff and employees of key state-owned companies are said to be restricted from using Tesla cars.

Tesla’s formidable success — as a foreign company — is not the norm in China....",Negative,0.986600935459137,0.5058916807174683,Neutral, Neutral,"

negative"
2023-06-13T22:57:13+0000,Nvidia closes with a $1tn valuation for the first time,"...That put it among an elite group of US companies including Apple, Amazon, Microsoft, Alphabet, Meta (then known as Facebook) and Tesla whose stocks have achieved $1tn valuations....",Neutral,0.9999984502792358,0.9924597144126892,Neutral, positive, Positive
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2023-06-13T20:56:27+0000,Nvidia closes with a $1tn valuation for the first time,"...That put it among an elite group of US companies including Apple, Amazon, Microsoft, Alphabet, Meta (then known as Facebook) and Tesla whose stocks have achieved $1tn valuations....",Neutral,0.9999984502792358,0.9924597144126892,Neutral, positive, Positive
2023-05-24T11:47:30+0000,Beware Elon Musk’s warped libertarianism,...But Tesla has a large plant in Shanghai and is planning to open another....,Neutral,0.9566688537597656,0.9999998807907104,Neutral, negative, Positive
2022-11-16T09:33:23+0000,Ex-Tesla Australia director Kurt Schlosser pleads guilty to insider trading,"...Tesla did not respond to requests for comment.

Schlosser is yet to be sentenced and will appear at Sydney District Court on December 16....",Neutral,0.7281725406646729,0.9999961853027344,Neutral, Neutral,"

neutral"
2023-04-14T17:46:04+0000,Elon Musk plans artificial intelligence start-up to rival Open AI,"...The Tesla and Twitter chief is assembling a team of artificial intelligence researchers and engineers, according to people familiar with the tech entrepreneur’s plans....",Neutral,0.9999585151672364,0.9999996423721312,Neutral, Neutral, Neutral
2022-10-20T08:30:27+0000,Stocks slip back on Tesla caution over consumer demand,"...Discussing the company’s third-quarter earnings, Tesla’s chief executive Elon Musk said demand was high....",Negative,0.9999974966049194,0.9987186193466188,Positive, negative, Positive
2022-11-14T22:53:54+0000,Legal fight over Elon Musk’s $56bn Tesla pay deal begins,...Tesla’s share price has fallen more than 50 per cent this year....,Neutral,0.9775987863540648,0.9997617602348328,Negative, Neutral, negative
2023-04-20T17:16:27+0000,Risers and fallers in the US,"...Share moves to note on the New York Stock Exchange include Tesla, AT&T and DR Horton:

Tesla shares plunged 9.4 per cent after price cuts to its electric vehicles caused its gross profit margin to slip to...",Neutral,0.9997441172599792,0.9999995231628418,Negative, positive, negative
2023-01-31T17:38:50+0000,Time for “the great EV deflation”,...Even Tesla permabull Adam Jonas expects a price war as the electric-vehicle bubble deflates....,Neutral,0.9664947390556335,0.5015525221824646,Neutral, Neutral, Neutral
2023-04-20T08:14:53+0000,European stocks open lower as investors weigh corporate earnings,"...Musk’s comments failed to enthuse investors, however; Tesla shares moved 6 per cent lower in pre-market trading.

Read more from the Markets Briefing here...",Negative,0.999842643737793,0.5241613388061523,Negative, negative, negative
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2023-04-28T20:00:50+0000,Hedge funds lose $18bn betting against tech stock rally,"...Ark, which counts Tesla and Zoom Video Communications among its largest holdings, is up 12 per cent since the start of the year....",Negative,0.9999560117721558,0.99997878074646,Positive, negative, Positive
2023-06-29T04:00:24+0000,The Chinese carmakers planning to shake up the European market,"...“Europe is risking history repeating itself,” Schmidt says, pointing to Tesla’s surprise takeover of the electric segment a few years ago....",Neutral,0.9994463324546814,0.503231406211853,Neutral, Neutral, Positive
2022-11-16T10:12:55+0000,Mercedes-Benz follows Tesla and cuts EV prices in China,"...Tesla cut prices for its Model 3 and Model Y saloons in China in October. Days after Tesla’s move, Ford Motor’s EV arm and Aito, a Huawei-backed EV brand, followed suit....",Neutral,0.6332564949989319,0.999937891960144,Neutral, Neutral, Positive
2023-03-01T10:44:20+0000,FirstFT: Wealth managers call out risks of ESG backlash,"...Tesla investor day: The electric-car maker is expected to provide more details of a plan to build a factory in the northern Mexican city of Monterrey at an investor day in Austin, Texas....",Negative,0.951690673828125,0.9999996423721312,Neutral, Neutral, Positive
2023-06-09T04:00:56+0000,Rishi Sunak comes to Washington ,"...Tesla and General Motors have struck a deal to let the Detroit carmaker’s customers plug in at 12,000 of the Texas company’s roadside chargers, and Turkey eased its long-running battle to defend the lira...",Neutral,0.9952635765075684,0.5479856133460999,Neutral, Neutral, Positive
2022-10-31T14:56:11+0000,Tesla/Glencore/Indonesia: scramble for battery metals will intensify Premium content,"...If Tesla wanted to pay far above the market price for an extended contract, Glencore might consider diverting supplies....",Positive,0.9912171363830566,0.6976255178451538,Neutral, Neutral, Neutral
