Date,uk-companies_Titles,uk-companies_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2023-06-14T15:44:10.189Z,Vodafone: sceptical CMA will check if adding Three equals 5G Premium content,Chief executive Margherita Della Valle hopes scale benefits will increase profitability,Neutral,0.9999639987945556,Positive,1.0
none,none,none,0,0.0,0,0.0
2023-06-14T15:07:33.527Z,Second activist investor reveals stake in gambling group 888,HG Vora upped its holding after group of former GVC directors went public with their own share,Neutral,0.9998900890350342,Neutral,0.9999828338623048
2023-06-14T14:59:23.341Z,Sunak under pressure as HSBC raises mortgage rates for second time in week  ,Brokers warn that other lenders will follow suit in blow to households ,Negative,0.9997798800468444,Negative,0.9997987151145936
2023-06-14T08:46:20.579Z,M&C Saatchi warns of tough trading,Ad agency cites ‘challenging’ conditions in its advertising and media operations,Negative,0.9999964237213136,Negative,0.9999903440475464
2023-06-14T06:15:51.854Z,UK economy returns to growth driven by consumer spending,Services sector helps GDP expand 0.2% in April but prospect of higher interest rates cloud outlook,Positive,0.9998887777328492,Positive,0.9950968623161316
2023-06-14T04:01:06.519Z,A tale of two hedge funds Premium content,"Plus, Glencore scores a deal amid its dragged-out pursuit of Teck and Saudi Arabia makes another gaming play",Neutral,0.999944806098938,Positive,0.630013108253479
none,none,none,0,0.0,0,0.0
2023-06-14T04:00:07.679Z,Lansdowne Partners and Marshall Wace: a tale of two hedge funds,"How the London firms diverged in a Darwinian tale of performance, succession and strategy",Neutral,0.9999921321868896,Neutral,0.9997662901878356
2023-06-14T04:00:07.349Z,Odey threatened to sue financial watchdog over misconduct probe,Hedge fund boss used aggressive methods to try to contain FCA’s sexual abuse inquiry,Negative,0.9974193572998048,Neutral,0.9631410837173462
2023-06-13T14:12:30.058Z,UK watchdog bans Anglian Water advert over sewage spill record,Advert gave ‘misleading’ impression company was making ‘a positive overall environmental contribution’,Neutral,0.9984945058822632,Positive,0.9999908208847046
2023-06-13T09:20:06.838Z,Centrica chief warns bad debts will increase UK energy bills ,Ofgem considers allowing extra charges to try to limit installation of prepayment meters,Negative,0.9989564418792723,Neutral,0.9999727010726928
2023-06-13T04:00:16.425Z,Big Four accounting firms urged to pay junior auditors more,Chair of regulator defends tough stance on standards and says firms have resources to raise wages ,Neutral,0.9973325729370116,Positive,0.7150312662124634
2023-06-13T04:00:16.393Z,Why ‘harvested by hand’ labels bother me,Supermarket claims about the use of human labour rather than machines give us too little information,Neutral,0.999354898929596,Neutral,0.6964982748031616
2023-06-12T20:00:14.979Z,MPs to grill UK financial watchdog over 2-year probe into Odey Asset Management,Move comes as FT revealed sexual misconduct allegations against founder Crispin Odey,Neutral,0.99982351064682,Neutral,0.9863778352737428
2023-06-12T17:16:50.685Z,Union opens door to axing Heathrow summer strikes after higher pay offer,Airport welcomes Unite’s ‘gesture of goodwill’ to cancel walkouts on June 24 and 25,Neutral,0.9999853372573853,Neutral,0.9998689889907836
2023-06-12T17:15:14.903Z,Sunak faces unwelcome distractions,"Also in this newsletter: new rights for EU gig workers, Silvio Berlusconi dies at 86, coal mining mega-deal",Negative,0.9997898936271667,Neutral,0.9994174242019652
2023-06-12T11:00:19.168Z,UK sportswear group Frasers buys stake in AO World ,Investment aims to drive growth following 2 years of talks ,Neutral,0.9998643398284912,Positive,0.995225191116333
2023-06-12T04:01:47.857Z,Companies rethink consultants as they fret about economic outlook,Cancelled projects and pressure to lower fees point to a year of upheaval in professional services,Negative,0.9318588972091676,Negative,0.999976396560669
2023-06-11T23:02:58.522Z,UK car insurance costs set for further rise in 2024,Analysts say cost of cover could increase 14% this year fuelling industry concern over premium cancellations,Positive,0.6759465932846069,Negative,0.9999812841415404
2023-06-11T22:28:54.823Z,Odey EU funds discuss restrictions on withdrawals as founder sidelined,Shake-up of funds run by Crispin Odey in effort to contain fallout of sexual misconduct allegations,Neutral,0.9982144832611084,Negative,0.998689830303192
2023-06-11T17:37:02.881Z,Odey’s alleged victims criticise partners’ attempts to distance themselves from financier,Some say efforts to hold him to account had come far too late,Negative,0.9772430062294006,Neutral,0.943079710006714
none,none,none,0,0.0,0,0.0
2023-06-10T10:00:07.507Z,Britons stick with staycations even as flight bookings surge ,"Rising living costs and good weather help sustain demand for domestic breaks, say operators ",Positive,0.9963672161102296,Positive,1.0
2023-06-10T10:00:07.467Z,UK ecommerce group THG faces shareholder rebellion,Investors urged to vote against re-election of longstanding director on independence concerns,Neutral,0.9999181032180786,Negative,0.7181525230407715
2023-06-10T09:00:07.309Z,Barclays warns former staff in bid to stem investment bank exodus,Departure of about 30 bankers in US risks undermining UK lender’s Wall Street ambitions,Neutral,0.9374046325683594,Negative,0.9993627667427064
2023-06-09T19:50:34.164Z,"Goldman, Exane and Schroders cut ties with Odey Asset Management after assault claims",Hedge fund reels after 13 women accuse Crispin Odey of sexual harassment or assault,Neutral,0.9998526573181152,Neutral,0.999954342842102
none,none,none,0,0.0,0,0.0
2023-06-09T19:19:54.156Z,Apache announces end to North Sea drilling hours after UK scales back windfall tax,Job losses expected as leading operator cites ‘challenging macro environment’ for energy industry,Neutral,0.9999823570251464,Negative,0.9999997615814208
2023-06-09T18:04:48.661Z,Financier who used fraud proceeds to fund ‘lavish lifestyle’ sentenced to 14 years,"Anthony Constantinou, who ran fraudulent foreign exchange trading firm Capital World Markets, is still on the run",Neutral,0.999739110469818,Neutral,0.999583899974823
none,none,none,0,0.0,0,0.0
2023-06-09T17:08:51.047Z,Kicking the Telegraph’s tyres,For-sale broadsheet has some metric headaches ,Neutral,0.9997429251670836,Negative,0.9999732971191406
2023-06-09T17:00:40.248Z,"Investors’ Chronicle: Oxford Metrics, N Brown, Celadon Pharmaceuticals",Companies analysis from our sister publication,Neutral,0.999954342842102,Neutral,0.9999983310699464
2023-06-09T16:44:56.609Z,UK musicians’ union clashes with record labels over 40% pay rise,Industry executives question failure of union bosses to put the offer to members,Neutral,0.9997692704200744,Negative,0.9976484179496764
2023-06-09T16:08:04.410Z,Starling Bank: fintech flies too close to heat of reality Premium content,Private companies are learning about the pitfalls of illiquidity,Neutral,0.9460726976394652,Neutral,0.988911747932434
2023-06-09T10:30:16.125Z,How the Barclays lost The Telegraph,Move by Lloyds to put debt-laden media group into receivership ends two decades of family’s ownership,Negative,0.9900492429733276,Neutral,0.9980379939079284
none,none,none,0,0.0,0,0.0
2023-06-09T08:43:49.010Z,Labour waters down commitment to £28bn green plan,Shadow chancellor Rachel Reeves says borrowing for projects to curb emissions would ramp up gradually,Neutral,0.994065761566162,Neutral,0.999239444732666
2023-06-09T04:00:14.320Z,Anne Boden stepped down as Starling CEO after investor clash,Founder of digital bank had said she was leaving over a potential conflict of interest,Neutral,0.961037814617157,Neutral,0.9048030972480774
2023-06-09T04:00:13.929Z,Spending a penny? It’s a question of convenience ,Banding together to provide essential services is a model that works for banking and bathrooms,Neutral,0.7031302452087402,Neutral,0.9999927282333374
2023-06-08T16:04:24.644Z,FirstGroup: new controller drives improvement Premium content,Bus travel recovery and public transport push to cut emissions aid bus and train operator’s bounceback,Positive,1.0,Positive,0.9622151255607604
2023-06-08T15:29:56.100Z,"UK banks must pass on interest rate rises to savers, say MPs",Data released by the Treasury select committee shows continued gap between base rate and what lenders offer,Neutral,0.9993191957473756,Neutral,0.999858021736145
2023-06-08T14:36:23.948Z,Telegraph Media Group: trophy status could trump fundamental value Premium content,The Telegraph is not some wannabe new media business,Positive,0.975749373435974,Neutral,0.9572709202766418
2023-06-08T14:23:21.806Z,FirstGroup shares rally on buoyant bus and rail boost results,Bus and train operator’s adjusted profits more than double despite a key government rail contract loss ,Positive,1.0,Positive,0.999998927116394
2023-06-08T11:50:35.190Z,CAB Payments announces plans to pursue London listing ,Cross-border transfers fintech follows WE Soda’s intention to float ,Neutral,0.9964097142219543,Neutral,0.9997394680976868
2023-06-08T09:34:55.546Z,Housebuilder Crest Nicholson warns about impact of inflation on sector,UK group reports 60% drop in first-half profits after turmoil of last year’s mini-Budget,Negative,0.9789153933525084,Negative,0.9999957084655762
2023-06-08T04:01:26.685Z,The Barclay family debts that caused a media circus Premium content,"Plus, Wall Street swings a golf world peace treaty and money managers make Nvidia their AI champion",Negative,0.7008200287818909,Neutral,0.9999394416809082
2023-06-08T04:00:27.473Z,BT Pension Scheme seeks to invest in private credit sector,UK’s largest corporate retirement plan wants to take advantage of banks’ growing reluctance to lend,Neutral,0.9999771118164062,Neutral,0.9639654755592346
2023-06-08T04:00:27.352Z,How to sell your business . . . and retire,Entrepreneurs must prepare themselves as well as their companies,Neutral,0.9974441528320312,Neutral,0.999975562095642
2023-06-07T17:08:42.139Z,Telegraph titles set to be sold after Lloyds calls in receivers,UK bank to seek sale of media group over almost £1bn in debts owed by Barclay family,Neutral,0.9999949932098388,Neutral,0.9973738193511964
2023-06-07T15:48:57.487Z,Qataris make final bid in battle for Manchester United ,Sheikh Jassim bin Hamad al-Thani threatens to walk away from process by end of the week,Neutral,0.9999438524246216,Neutral,0.9996782541275024
none,none,none,0,0.0,0,0.0
2023-06-07T13:33:15.572Z,Thousands of Heathrow airport staff to strike in ‘summer of strife’ ,Walkout by members of the Unite union will see Terminal 3 security staff join picket lines for first time,Neutral,0.9996533393859864,Neutral,0.9999979734420776
2023-06-07T06:15:02.708Z,Rail freight takes the load amid problems on Britain’s roads  ,"Congestion, driver shortages and environmental concerns cause more companies to switch transport modes",Negative,0.6110381484031677,Negative,0.9999274015426636
2023-06-06T21:00:53.181Z,CBI wins vote of confidence after claims of misconduct ,Business lobby group fails to secure Sunak pledge for  immediate re-engagement,Neutral,0.7351298332214355,Negative,0.9999146461486816
2023-06-06T19:44:14.949Z,Ofgem to be legally obliged to push for ‘net zero’,Amendment to UK energy bill will require regulator to formally adopt 2050 emissions target,Neutral,0.9898713231086732,Neutral,0.9999860525131226
none,none,none,0,0.0,0,0.0
2023-06-06T19:02:34.884Z,Lloyds threatens to push Telegraph owner into receivership ,Issue stems from longstanding debt owed to bank by newspaper group’s parent company,Negative,0.9998169541358948,Neutral,0.9999237060546876
2023-06-06T18:04:00.932Z,UK sets out crackdown on ‘umbrella companies’ ,Treasury consultation focuses on intermediaries hiring temporary workers,Neutral,0.9999892711639404,Neutral,0.999996304512024
none,none,none,0,0.0,0,0.0
2023-06-06T15:59:46.072Z,Chemring: new capacity investment will deliver bang for the buck  Premium content,Defence group’s underlying growth prospects reignite investor interest,Positive,0.9996161460876464,Positive,0.9990243911743164
