Date,"Advanced Micro Devices, Inc. _FT_Title","Advanced Micro Devices, Inc. _FT_Subtitle",titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTScore,Subtitles_finBERTLabel
2023-06-13T07:38:35+0000,FTAV’s further reading,"...Plagiarism Engine: Google’s content-swiping AI could break the internet (Tom’s Hardware)

— Nike and co are giving a kicking to small shops (The Times $)

— After Elon Musk bashes Sacramento data centres, Tesla...",Neutral,0.999839186668396,0.9999896287918091,Neutral
2022-10-19T20:49:07+0000,Tesla’s delivery challenges weigh on revenue,...Read more about the impact of Tesla’s delivery challenges here....,Negative,0.9999967813491821,0.9956070780754089,Negative
2023-05-02T15:59:46+0000,China EVs/Mercedes: pain of export push will extend beyond mass market Premium content,...Tesla has been slashing its prices....,Negative,0.9999986886978149,0.6097504496574402,Negative
2023-01-03T21:23:43+0000,Tesla leads Wall Street lower in downbeat start to 2023,"...US stocks started 2023 on a downbeat note, pulled lower by companies including Tesla and Apple, drawing a contrast to the more optimistic new year’s performance across the Atlantic....",Negative,0.9975097179412842,0.9977846741676331,Negative
2022-10-19T22:48:03+0000,Tesla’s delivery challenges weigh on revenue,...Read more about the impact of Tesla’s delivery challenges here....,Negative,0.9999967813491821,0.9956070780754089,Negative
2023-04-14T17:36:44+0000,Elon Musk plans artificial intelligence start-up to rival OpenAI,...“Twitter and Tesla are certainly buying GPUs.”...,Neutral,0.9999781847000122,0.9999943971633911,Neutral
2022-11-25T12:06:01+0000,Tesla/China: recalls draw attention at a risky time Premium content,"...Military staff and employees of key state-owned companies are said to be restricted from using Tesla cars.

Tesla’s formidable success — as a foreign company — is not the norm in China....",Negative,0.986600935459137,0.5058916807174683,Neutral
none,none,none,0,0.0,0.0,0
2023-06-13T22:57:13+0000,Nvidia closes with a $1tn valuation for the first time,"...That put it among an elite group of US companies including Apple, Amazon, Microsoft, Alphabet, Meta (then known as Facebook) and Tesla whose stocks have achieved $1tn valuations....",Neutral,0.9999984502792358,0.9924597144126892,Neutral
2023-06-13T20:56:27+0000,Nvidia closes with a $1tn valuation for the first time,"...That put it among an elite group of US companies including Apple, Amazon, Microsoft, Alphabet, Meta (then known as Facebook) and Tesla whose stocks have achieved $1tn valuations....",Neutral,0.9999984502792358,0.9924597144126892,Neutral
2023-05-24T11:47:30+0000,Beware Elon Musk’s warped libertarianism,...But Tesla has a large plant in Shanghai and is planning to open another....,Neutral,0.9566688537597656,0.9999998807907104,Neutral
2023-04-14T17:46:04+0000,Elon Musk plans artificial intelligence start-up to rival Open AI,"...The Tesla and Twitter chief is assembling a team of artificial intelligence researchers and engineers, according to people familiar with the tech entrepreneur’s plans....",Neutral,0.9999585151672363,0.9999996423721313,Neutral
none,none,none,0,0.0,0.0,0
2022-11-16T09:33:23+0000,Ex-Tesla Australia director Kurt Schlosser pleads guilty to insider trading,"...Tesla did not respond to requests for comment.

Schlosser is yet to be sentenced and will appear at Sydney District Court on December 16....",Neutral,0.7281725406646729,0.9999961853027344,Neutral
2022-10-20T08:30:27+0000,Stocks slip back on Tesla caution over consumer demand,"...Discussing the company’s third-quarter earnings, Tesla’s chief executive Elon Musk said demand was high....",Negative,0.9999974966049194,0.9987186193466187,Positive
2022-11-14T22:53:54+0000,Legal fight over Elon Musk’s $56bn Tesla pay deal begins,...Tesla’s share price has fallen more than 50 per cent this year....,Neutral,0.9775987863540649,0.9997617602348328,Negative
2023-04-20T17:16:27+0000,Risers and fallers in the US,"...Share moves to note on the New York Stock Exchange include Tesla, AT&T and DR Horton:

Tesla shares plunged 9.4 per cent after price cuts to its electric vehicles caused its gross profit margin to slip to...",Neutral,0.9997441172599792,0.9999995231628418,Negative
2023-01-31T17:38:50+0000,Time for “the great EV deflation”,...Even Tesla permabull Adam Jonas expects a price war as the electric-vehicle bubble deflates....,Neutral,0.9664947390556335,0.5015525221824646,Neutral
2023-04-20T08:14:53+0000,European stocks open lower as investors weigh corporate earnings,"...Musk’s comments failed to enthuse investors, however; Tesla shares moved 6 per cent lower in pre-market trading.

Read more from the Markets Briefing here...",Negative,0.999842643737793,0.5241613388061523,Negative
2023-04-28T20:00:50+0000,Hedge funds lose $18bn betting against tech stock rally,"...Ark, which counts Tesla and Zoom Video Communications among its largest holdings, is up 12 per cent since the start of the year....",Negative,0.9999560117721558,0.99997878074646,Positive
2023-06-29T04:00:24+0000,The Chinese carmakers planning to shake up the European market,"...“Europe is risking history repeating itself,” Schmidt says, pointing to Tesla’s surprise takeover of the electric segment a few years ago....",Neutral,0.9994463324546814,0.503231406211853,Neutral
2022-11-16T10:12:55+0000,Mercedes-Benz follows Tesla and cuts EV prices in China,"...Tesla cut prices for its Model 3 and Model Y saloons in China in October. Days after Tesla’s move, Ford Motor’s EV arm and Aito, a Huawei-backed EV brand, followed suit....",Neutral,0.6332564949989319,0.999937891960144,Neutral
none,none,none,0,0.0,0.0,0
2023-03-01T10:44:20+0000,FirstFT: Wealth managers call out risks of ESG backlash,"...Tesla investor day: The electric-car maker is expected to provide more details of a plan to build a factory in the northern Mexican city of Monterrey at an investor day in Austin, Texas....",Negative,0.951690673828125,0.9999996423721313,Neutral
2023-06-09T04:00:56+0000,Rishi Sunak comes to Washington ,"...Tesla and General Motors have struck a deal to let the Detroit carmaker’s customers plug in at 12,000 of the Texas company’s roadside chargers, and Turkey eased its long-running battle to defend the lira...",Neutral,0.9952635765075684,0.5479856133460999,Neutral
2023-05-30T17:07:12+0000,Dimon talks up JPMorgan’s role in Shanghai during meeting with city officials,"...Dimon’s comments came as Elon Musk earlier in the day met with Chinese officials and, according to a Chinese foreign ministry statement, said Tesla opposed a “decoupling” of the world’s two biggest economies...",Neutral,0.9999985694885254,0.999896764755249,Neutral
2022-10-31T14:56:11+0000,Tesla/Glencore/Indonesia: scramble for battery metals will intensify Premium content,"...If Tesla wanted to pay far above the market price for an extended contract, Glencore might consider diverting supplies....",Positive,0.9912171363830566,0.6976255178451538,Neutral
2022-10-20T00:59:44+0000,Tesla: shareholders (including Elon Musk) are right to worry about demand  Premium content,"...Elon Musk is not just the chief executive/Technoking of electric carmaker Tesla, he is also its biggest shareholder. Tesla’s stock has fallen 45 per cent this year....",Negative,0.9966390132904053,0.9977839589118958,Negative
2023-01-26T05:00:45+0000,Tesla sees a bumpy road ahead,"...Tesla reported record revenues last quarter, the Bank of Canada signalled it would pause interest rate rises, and trillions of dollars each day are gushing into a US Federal Reserve facility designed to...",Positive,0.9962933659553528,1.0,Positive
2022-11-16T22:42:55+0000,"Elon Musk discussed potential successor as Tesla CEO, says James Murdoch",...[ed] to be actively involved with Tesla for the rest of [his] life”....,Neutral,0.9999161958694458,0.999998927116394,Neutral
2023-05-26T21:05:41+0000,Letter: Toyota needs to change gear on hydrogen strategy,...Today Tesla and the Chinese brands dominate mass production of EVs as Toyota’s management procrastinates and still thinks there is a future for hydrogen....,Neutral,0.9912274479866028,0.9905514717102051,Neutral
2023-05-15T22:52:25+0000,Elon Musk subpoenaed by US Virgin Islands as part of Epstein suit,"...In a filing on Monday, the US Virgin Islands, which is suing JPMorgan over its alleged role in financing Epstein’s human trafficking operation in the territory, said it had attempted to serve the Tesla chief...",Neutral,0.9310049414634705,0.9145697951316833,Neutral
2022-10-06T19:03:53+0000,Tesla rating upgraded to investment grade by S&P,"...That topped the agency’s expectations, leading its forecast Tesla will sell 2mn units in 2023....",Positive,0.5894028544425964,0.9997877478599548,Positive
2022-11-09T02:44:11+0000,Elon Musk sells almost $4bn of Tesla shares after Twitter deal closes,"...However, he went on to sell another $6.9bn of Tesla shares in August and linked the second sale directly to the need to pay for the platform....",Neutral,0.999981164932251,0.9999774694442749,Neutral
2023-05-31T04:00:50+0000,Wall Street gives crypto a chance,"...Beijing is crucial to Musk’s car company, Tesla. China is its biggest market outside the US and the country is critical to Tesla’s supply chain. Here’s the FT’s Ed White....",Neutral,0.645022988319397,0.9999896287918091,Neutral
none,none,none,0,0.0,0.0,0
2023-04-21T11:12:02+0000,"Why I got it wrong about offices, according to readers",...I can’t tell you how many readers decided that Tesla was a no-hoper in its early days. Me too. We should form a therapy group....,Neutral,0.9993886947631836,0.9999920129776001,Neutral
2023-05-15T21:27:04+0000,Elon Musk subpoenaed by US Virgin Islands as part of Epstein lawsuit,"...In a filing on Monday, the US Virgin Islands, which is suing JPMorgan over its alleged role in financing Epstein’s human trafficking operation in the territory, said it had attempted to serve the Tesla and...",Neutral,0.8551188111305237,0.9516881704330444,Neutral
2023-06-09T04:00:14+0000,Rishi Sunak comes to Washington ,...It’s similar to a move that Tesla announced with Ford last month. Tesla operates the majority of fast-charging stations across the country....,Neutral,0.9952635765075684,0.9999994039535522,Neutral
2022-10-31T04:00:56+0000,Tesla held discussions over taking stake in Glencore,...Tesla is also advancing with plans to build its own lithium hydroxide refinery on the Texas Gulf Coast....,Neutral,0.9995294809341431,0.999823272228241,Neutral
none,none,none,0,0.0,0.0,0
2022-10-19T23:43:43+0000,Tesla chief Elon Musk tries to brush off Wall Street worries about demand,"...Tesla got too big,” Musk said....",Negative,0.9950652718544006,0.9954517483711243,Neutral
2023-05-03T06:25:41+0000,Peugeot owner Stellantis posts steady rise in sales as inventory levels improve,"...like rivals is focusing more on electric vehicles, increased to €47.2bn, boosted by producing and selling more cars and maintaining price levels, at a time when carmakers are coming under pressure from Tesla...",Positive,1.0,0.9999681711196899,Positive
2023-02-09T11:25:48+0000,Volvo Cars’ electric sales triple despite rising costs ,...Tesla and Ford have both cut the prices of their electric models....,Positive,0.9999994039535522,0.5100431442260742,Negative
2023-05-07T04:00:08+0000,"Push-buttons are coming back, hurrah!",...Callum admires the simplicity and minimalism of Tesla’s design and is by no means a technophobe....,Neutral,0.9992769360542297,0.9927968382835388,Positive
2023-05-19T19:51:53+0000,Letter: Climate advocacy is more than a medieval indulgence,"...This is particularly acute in the west where affluent households purchase a tokenistic Tesla as though it’s a medieval indulgence allowing them to keep buying more products, whose carbon footprint is essentially...",Neutral,0.9995220899581909,0.997053861618042,Neutral
2023-06-27T08:56:30+0000,Aston Martin lays out plan to quadruple profit within five years,"...He said the efficiency of the driving unit, which has been made compact enough to fit inside a carry-on suitcase, was twice that of systems made by Tesla, where Rawlinson was previously a senior engineer...",Neutral,0.9994184970855713,0.9990979433059692,Neutral
